,tokenID,name,image,animation_url,pot,pet,bark,leaves,fruit,numberOfFruit,groundCover,background
67,6468,Bonsai #6468,https://ipfs.io/ipfs/QmUpY9jecn5nvcVnGQFqjcL8uf2YYHAEWuuUBQCMSyrU5z,https://ipfs.io/ipfs/QmXTNBT6ZbtsAqLX4Qp5eNtNrdByDGyaKKGrrnpzzqUqbd,Sunrise Clay,None,Elm,Winter Elm,Persimmon,6,hydrangea,night
68,6469,Bonsai #6469,https://ipfs.io/ipfs/QmTwQME8b94s5G5NMuPvK4f8ZLw9CUsfMDAdVrkZUrT9sn,https://ipfs.io/ipfs/QmR5kxVpTSt65UpujAQhb1hQq4cnMYvpVMChTRL9jCfNiP,Sunrise Clay,Mantis,Birch,Fall Simple,Lime,18,hydrangea,night
69,6470,Bonsai #6470,https://ipfs.io/ipfs/QmfQ2hrh8XZJiDYUXkDizGfYBfcAAkBwigTAYXyC1GpoHu,https://ipfs.io/ipfs/QmVQ7LKopwgfYdX6uBnUv956CFMscBcrBHGc87CSD8SbzU,Sunrise Clay,Mantis,Ancient,Summer Simple,Cherry,7,None,night
70,6471,Bonsai #6471,https://ipfs.io/ipfs/Qmf61Aumw6CFAbdunpueSfxQpzjqtQfTHpcU5bvPVEwtmc,https://ipfs.io/ipfs/Qmcxqvp5FyjbLjYJfy1HVmemXKbxn1XsFvRcE7bKFEiFiK,Red Plastic,Mantis,Elm,Summer Simple,Cherry,13,rock,night
71,6472,Bonsai #6472,https://ipfs.io/ipfs/QmUXEPnyZn1DWpeJ38bcsnfXJeXsPLtDYby5u7wsHqtara,https://ipfs.io/ipfs/QmbLTFznRj8KLZ9s8kM6vgdHNduocobPWZCmmvJoihr8Du,Elder Realm,Robin,Wenge,Fall Simple,Golden Apple,12,None,Space
72,6473,Bonsai #6473,https://ipfs.io/ipfs/QmaGnxpVFFqa4YJMHKCvwALC1iYPnmaxs576GjF5dquKtW,https://ipfs.io/ipfs/QmSN3e5hmYHfobHBc2YEKqfqzVq2LK8DYRVpcpbResKtMN,Red Terra Cotta,Mantis,Cedar,Summer Elm,Old Seed,13,None,night
73,6474,Bonsai #6474,https://ipfs.io/ipfs/QmU7H6h3EVCu89fQi1WcUVwT3WDHNsWooNxqFmHmDzzTVM,https://ipfs.io/ipfs/QmPirmyb2upiXw3zVTvmrMKckRkTwLNbXxJ6KFdAPNQS1E,Modern Ash,Golden Mantis,Ancient,Sakura,Orin Apple,10,rock,day
74,6475,Bonsai #6475,https://ipfs.io/ipfs/QmU34HwBzyZGkW5PkoXkb6BzrnnYmAUxex2LDRxvrqx7i5,https://ipfs.io/ipfs/QmeMCFUSwDPQsLU7yzXvkt1k2n4BArnnkWuW9FKDFsxrBF,Modern Ash,Robin,Wenge,Red Maple,None,0,grass,night
75,6476,Bonsai #6476,https://ipfs.io/ipfs/QmbARvA1nvDz34uiBNNnVKJm4BgavQeB345uwtVsRhqUAJ,https://ipfs.io/ipfs/QmNu89UVQYCY29Mj8sfFwL7mwmfNRv5sDVgtRZgzLQAUkT,Modern Ash,None,Cedar,Red Maple,None,0,grass,day
76,6477,Bonsai #6477,https://ipfs.io/ipfs/QmXSZ2nEFHxGbymixzNUf1wSYG4uFpdn41DH8YDqNR6GZA,https://ipfs.io/ipfs/QmW21XXSwt1fjZLzt343U5ru3Qa9yxdstZLp8EKjtrtq5S,Aged Terra Cotta,None,Cedar,Summer Elm,None,0,None,night
77,6478,Bonsai #6478,https://ipfs.io/ipfs/QmeJUfrqqQUszSN6ghuYazFHgKc8mjJ5RTqGBx6EoF2skY,https://ipfs.io/ipfs/QmXX9iX64zvtwmHvkRWgGtd7RySqR5zZ8infTam6SnHApe,Red Plastic,Magpie,Elm,Fall Simple,Yakisugi Apple,11,rock,day
78,6479,Bonsai #6479,https://ipfs.io/ipfs/QmRL4uQsNgc7pMVBo5fX9N84hWT2zoj1cQsFjWyvqrGpjY,https://ipfs.io/ipfs/QmWbksGeS9GNFwNFPw4yhrWBftdjxtRavHPkv1x6t6j15k,Red Terra Cotta,Golden Mantis,Elm,Sakura,Yakisugi Apple,15,rock,day
79,6480,Bonsai #6480,https://ipfs.io/ipfs/QmbTKvkTiHJ3EE5CUc5Scj7SDHgfvTZGew3Mvdi2ym3rz7,https://ipfs.io/ipfs/QmToqbcD3wu9ukn6KSodApYaFRyjpvRKFh9WPSqHiCC3bJ,Emperor's Heirloom,Bamboo,Elm,Sakura,None,0,None,day
80,6481,Bonsai #6481,https://ipfs.io/ipfs/Qmb6zfErbdU4Qrvq1Gr8Tz6xSFN9B8CoDP5K6KuRngBhEH,https://ipfs.io/ipfs/QmQiRyegQDBYDzBj9i7pEq5pKkVU9N9hqG7wyMPak9irBr,Green Plastic,Robin,Cedar,Summer Simple,Cherry,15,grass,day
81,6482,Bonsai #6482,https://ipfs.io/ipfs/QmeP1ytVDcjFxsz6TTcMsU7aKW2UM59hRdg2uhrVat1zqG,https://ipfs.io/ipfs/QmaEvdRxAPq94PY3mMVEe6BBNKDLxoKBcHJrAXzFycrUdv,Modern White,Bamboo,Elder,Winter Elm,Lemon,13,None,night
82,6483,Bonsai #6483,https://ipfs.io/ipfs/QmVcm7tdAhfxfPWgaPiidNefKVbJXFaYskzZHx7rCPQeZG,https://ipfs.io/ipfs/QmRm71KihTAAh4YzC4GDyx4hnXTPrd2Y1cPxB1GS1zRE2t,Midnight Clay,None,Wenge,Summer Elm,Orin Apple,10,kerria,night
83,6484,Bonsai #6484,https://ipfs.io/ipfs/QmRBqgmod8krGR1AGXSRhwGdPUogKHH5TzqFhB3jViiBjj,https://ipfs.io/ipfs/QmRJnFw4LZzUJLGkBYGoE6tj1iNNKQV63McBPixBtYUGN1,Yellow Plastic,None,Elm,Momo Maple,None,0,None,night
84,6485,Bonsai #6485,https://ipfs.io/ipfs/QmZQFYJXrhgg7sacvuxYQkpzR3xUHDw1dD6aH4B81rE45p,https://ipfs.io/ipfs/QmNzSx8i9qm2L3bNpSFx91A1pZ6yKzrdp2HbyF3MLkFKF1,Red Terra Cotta,Magpie,Wenge,Golden Maple,None,0,None,day
85,6486,Bonsai #6486,https://ipfs.io/ipfs/QmajXfTu4pN23SdJoFoUu2Kab4HnYyR9p7DrQ4TYzVC7eF,https://ipfs.io/ipfs/QmSSBHX5UQAHzATkSsnPbW8jmrYUgdf22yBfy6DtoSRk2u,Aged Terra Cotta,None,Elm,Golden Maple,Young Seed,10,None,night
86,6487,Bonsai #6487,https://ipfs.io/ipfs/QmQmphh1HvgHrV33dNmi3iRbrnUpBJEdZGtpizuxRD1VXE,https://ipfs.io/ipfs/QmTniwWob6tJwatmguKmdfqfyPns3iZhxs8fhyXit1Eug3,Red Terra Cotta,Robin,Ancient,Red Maple,None,0,None,night
87,6488,Bonsai #6488,https://ipfs.io/ipfs/QmZytwXEe2BHoLc6Nyhn1Ybb67igKaNKDBXdBjdvafMXiD,https://ipfs.io/ipfs/Qmb8ffA7ZNEkEMFXsVKtHr7XZEkoj8s8c9vmMsZVwsuAg5,Midnight Clay,Mantis,Yakisugi,Summer Simple,Cherry,14,None,night
88,6489,Bonsai #6489,https://ipfs.io/ipfs/QmdXCXrsyudFXNonGZRzxkmr7QzZZWD5JhGvPoWDLjfqY8,https://ipfs.io/ipfs/Qmeu3QuwTDBjT5ELiyHf3RNppL9HCPpEWmYr8t7P3gPeer,Modern Ash,Mantis,Elm,Sakura,Fuji Apple,10,hydrangea,day
89,6490,Bonsai #6490,https://ipfs.io/ipfs/QmP7AxPuYzTdDnQghcjniKxKqoAHtL4eSYwF24NfKJNf4j,https://ipfs.io/ipfs/QmV1Eq2TzaGjPoYHMsoULeNH77MimHEoSEFKZ4CCrT1nnr,Midnight Clay,Magpie,Yakisugi,Sakura,None,0,None,night
90,6491,Bonsai #6491,https://ipfs.io/ipfs/QmaP6dH7iRCkxHRczi9XjHaLq4iesgFGovm596qaUFKhPR,https://ipfs.io/ipfs/QmSeYUNBxtkfh3n56osrhWnf5NFVjoUsh9R3twhCW3D65Z,White Porcelain,Magpie,Elm,Fall Simple,None,0,rock,night
91,6492,Bonsai #6492,https://ipfs.io/ipfs/QmUq6Yyej9Lp44JsHfj8sACydh9Z2QZLuLdtnhPdECk5E5,https://ipfs.io/ipfs/QmaNuanJ5cN6T2TPnVmjwyMQbgkdx7KDR2rAzFn8Etdtbo,Modern Ash,Magpie,Golden,Summer Simple,None,0,grass,day
92,6493,Bonsai #6493,https://ipfs.io/ipfs/QmP8qjiyDuGoxBmDFDU7WJUV3Sra7eo117uQ8WDce1XdyY,https://ipfs.io/ipfs/QmNvTFVAvV22Bd2BYBJC77aQmbWc1F2jkELdksmXdbxA8f,Yellow Plastic,Bamboo,Elm,Yakisugi Maple,Lime,6,kerria,night
93,6494,Bonsai #6494,https://ipfs.io/ipfs/QmR4cKHTnKk2atN9MGrQS5zEo7TvW9WT68NHBEKe6YNZYc,https://ipfs.io/ipfs/QmeEgvzeMVXPKs34N6KBZPQTYRMqJEXod9o6eYg5uP3hsC,Aged Terra Cotta,None,Birch,Yakisugi Maple,Lemon,6,None,night
94,6495,Bonsai #6495,https://ipfs.io/ipfs/QmVhpLQNx6RFvnY9jgtNwm4cvokqc174z7YifRhCKV1BEU,https://ipfs.io/ipfs/QmaYBLwTAZ3y9ycXXH1mY8WSiBPA7mgnhupt17n9VaUpiv,Blue Plastic,None,Cedar,Summer Elm,Cherry,14,None,day
95,6496,Bonsai #6496,https://ipfs.io/ipfs/QmRQt2XkNktH2BBZJQ3evDbNjLzxnAxFUUVdubca7WjYd5,https://ipfs.io/ipfs/QmbqcBSBCt4yjvbmu8KjwPRCRdsMfEJjyu151safoYH7Gp,Midnight Clay,None,Elm,Golden Maple,Lemon,18,rock,day
96,6497,Bonsai #6497,https://ipfs.io/ipfs/QmWTotGELokcVBFBA1t4rnEZYTjap8twQeRAGvFJXzgnkN,https://ipfs.io/ipfs/QmfDUm6QU8faz6YjXfheug4BXnSanvEwh1f7nqD3bV2eDv,Aged Terra Cotta,Magpie,Wenge,Summer Simple,Orin Apple,14,grass,day
97,6498,Bonsai #6498,https://ipfs.io/ipfs/QmZDTHEfdoiXYMp1Q5dbAyg5uoLhpzeAbSvW3kpq6bu2iH,https://ipfs.io/ipfs/Qme4nxEnmePwyhaLHjaTtry7i2tEpfpb72NoqbFX2eejDC,Emperor's Gold,Golden Mantis,Birch,Winter Elm,Orin Apple,10,None,day
98,6499,Bonsai #6499,https://ipfs.io/ipfs/QmUwR41gMrdYkowBxqP64Fq5YsRqYB6kgdn8XempNZ4ow5,https://ipfs.io/ipfs/Qmf2YQnZVg94AXqkvByLh2HjydJ5WJDfrkrekQKfJfojwR,Blue Porcelain,None,Birch,Summer Simple,Orin Apple,14,grass,day
99,6500,Bonsai #6500,https://ipfs.io/ipfs/QmY7GqVa1TyGSY8ZQSpRE9qEBkWR5iBSncHnKS6ALyS1kn,https://ipfs.io/ipfs/QmdFoTFwKpJj15jWBn4zyqoCh5YMnVtmqz1cF24XK9dtXr,Modern Ash,None,Birch,Yakisugi Maple,Mutsu Apple,15,grass,night
0,6501,Bonsai #6501,https://ipfs.io/ipfs/QmcxkysdDWcv7zVbUxca8TwaEqAwWiRdexsP6abeVc7LLW,https://ipfs.io/ipfs/Qme9f9YfDHi3pJC3v9kfDVSyGvHMDFQMq6fq2ZHVBbQPLR,Midnight Clay,Bamboo,Cedar,Summer Simple,None,0,kerria,night
1,6502,Bonsai #6502,https://ipfs.io/ipfs/QmSyq1z42NkLkbWSRQH4XyZuGqMwpSQrgica6LzCnejAmk,https://ipfs.io/ipfs/QmbrD5X5uzvgL9fCrQ25mnvN5EymxaQJY6gWDKCbTJ6FJM,Modern Ash,Magpie,Birch,Momo Maple,None,0,rock,night
2,6503,Bonsai #6503,https://ipfs.io/ipfs/QmaMBhuqtVEPqSGhCs4sTmXtNDBTroEVjhqAQoiUf7shHX,https://ipfs.io/ipfs/QmYWZf9XoN3Mjn94AEkH49qEGU4XN5PXmpAVSSHEvn8Ega,Aged Terra Cotta,Bamboo,Golden,Winter Elm,None,0,None,night
3,6504,Bonsai #6504,https://ipfs.io/ipfs/Qmf2RWrGCEFWFrNzBvkJpmCFjK2HQENRBCFvmRFHxAZJCD,https://ipfs.io/ipfs/QmQeg2VGH2irLzKJ59gLmepDxe2FRRx3KwCBauDXkG3uAN,Sunrise Clay,Magpie,Wenge,Winter Elm,Young Seed,11,grass,night
4,6505,Bonsai #6505,https://ipfs.io/ipfs/QmaRcFUMQfPgaangvTA38G9Nen59xmZZap7VYXy7s7YxhQ,https://ipfs.io/ipfs/QmceJQ55KurDUYhKHaNPhuz8Ki1bQhrs7UXiQS2UZqC8zx,Sunset Clay,None,Cedar,Yakisugi Maple,None,0,kerria,day
5,6506,Bonsai #6506,https://ipfs.io/ipfs/QmQ9zRQwLJ4LpSDZD7PnpozJU4xEcYw2EaatqhX2GeDaJf,https://ipfs.io/ipfs/QmT64rgH9FLeJZHJwYrnTuiweevZm9HDK4KVy7QusKemyq,Sunrise Clay,Mantis,Wenge,Summer Elm,None,0,rock,night
6,6507,Bonsai #6507,https://ipfs.io/ipfs/Qmdk1psFp8cT3QvRu1MDLmZqkHS4QMdFT7TQXsT6cT9isV,https://ipfs.io/ipfs/QmTbwrVvLxQCwVcVe3H5v8X8qPi9VEA8oBkQhFMaeqDwp8,Emperor's Gold,Golden Mantis,Cedar,Golden Maple,Young Seed,15,rock,night
7,6508,Bonsai #6508,https://ipfs.io/ipfs/QmWxA3DYqEmASPV2F46E7YfzyQGBEJrbqLBmVepkQsAk5u,https://ipfs.io/ipfs/QmP5q62k6sBhCiZsKSNG572h2aqRNuMk4gFdD3ZXMikEi5,Sunset Clay,Magpie,Yakisugi,Red Maple,Golden Apple,11,rock,night
8,6509,Bonsai #6509,https://ipfs.io/ipfs/QmUqmBXd4VjnzxtHG8m1WP3fJnd7Q6yQ4ypDtUSCJx2Hyy,https://ipfs.io/ipfs/Qmcq9f5GoWc3A5EMiAifLUHuC3nZ5oL4DyyWTtPBQwRPyE,Modern Ash,Mantis,Golden,Summer Simple,Lemon,7,None,night
9,6510,Bonsai #6510,https://ipfs.io/ipfs/QmPnxL5usEoRW6sCUBhvaFEQGyDxU1Q1FMZfZjdeBiKmUv,https://ipfs.io/ipfs/Qmb3haindw3Vn9iLHgxnEwWEpJyjDsFhSNMWNjSFEGoe3m,White Porcelain,None,Cedar,Yakisugi Maple,None,0,grass,day
10,6511,Bonsai #6511,https://ipfs.io/ipfs/QmSzn25LPndwgvuEuLxoWcnfbGrboQhhnjHoFvfTB7Rzup,https://ipfs.io/ipfs/QmVDWZVpT24QnUDjLpynHB4zdxqb1ECbEWQRBkL2vXKkv6,Modern White,Mantis,Elm,Yakisugi Maple,Old Seed,9,grass,day
11,6512,Bonsai #6512,https://ipfs.io/ipfs/QmbjXkuBkPDYu3QXY7juZnZ2S7DBpGucGMF8DmwvrTRNEc,https://ipfs.io/ipfs/Qmd3x2WMMx6PaDxRoDfVSNkwhYce3s5bTVBdLehpnFHio2,Yellow Plastic,None,Elm,Summer Elm,Lime,10,rock,night
12,6513,Bonsai #6513,https://ipfs.io/ipfs/QmWvbA75QaLVywxvr6ZnsxYJEesGUdV9NUgCUXZBt67c3W,https://ipfs.io/ipfs/QmXtRnmkdFMk8XsMcvkA3FJoi3UXwkpmbbM2SpG2CsPihq,Sunrise Clay,Mantis,Birch,Fall Simple,None,0,rock,day
13,6514,Bonsai #6514,https://ipfs.io/ipfs/Qmdm9XrvBB6ursnzyDPJWQnZ1bqY2tX6cUQ7okY9LqCp9g,https://ipfs.io/ipfs/QmbiA6Rxw4JCiNsDVrVGnt5iMLYuiEWABETiu3ELY1tRFG,Yellow Plastic,Golden Mantis,Wenge,Summer Elm,None,0,None,day
14,6515,Bonsai #6515,https://ipfs.io/ipfs/QmWxTGHqTq9ipx2GBrbYbnjEKojHr6pdZHYsDB6pNyn8TJ,https://ipfs.io/ipfs/Qmbngb1Ra4y4MYxgdrQuHgfiwe2RD7qSbYvQr9qsnvMb3f,Blue Plastic,Mantis,Cedar,Yakisugi Maple,Young Seed,16,grass,day
15,6516,Bonsai #6516,https://ipfs.io/ipfs/QmV6dUt8Pgdk3tWjgURhJXDgCvhjDB4DgopHfdHTrrL21b,https://ipfs.io/ipfs/QmUCGN4AvPmt99NGFU9DgnpqbrKGvX8emx26XwwRHCrhyp,Blue Porcelain,Magpie,Elm,Momo Maple,None,0,grass,day
16,6517,Bonsai #6517,https://ipfs.io/ipfs/QmRVJ2RmmLccxtB5zbRLJniA9Q8NAWP1jX8tAhb2qUgUUr,https://ipfs.io/ipfs/QmQp3GR8iBpQEf9hPV6afZ23eth4sZqG9ZvrSMXXtnCt1w,Red Plastic,Mantis,Yakisugi,Sakura,Ancient Apple,16,grass,day
17,6518,Bonsai #6518,https://ipfs.io/ipfs/QmNzACTK2wkPLzxBE6MseCuwPewELTvoSsxE1DWabmwET5,https://ipfs.io/ipfs/Qmd8WnTToVuYvwVnYpaoAt7ryGqQcTT1f9tq2DSZLjmy5V,White Porcelain,Magpie,Ancient,Sakura,None,0,grass,day
18,6519,Bonsai #6519,https://ipfs.io/ipfs/QmaisZah1bPyWWMQmjXFsA2crLe86Bspj4qXwvAEV3tP3d,https://ipfs.io/ipfs/QmXVziguzaG7HBMiDeuMMJDMjuVkh5jZNrSUZ86hzC4vTj,Blue Porcelain,None,Birch,Winter Elm,Cherry,13,None,day
19,6520,Bonsai #6520,https://ipfs.io/ipfs/QmPgxJm4UNwW2MyFtyoDiynjdMBEDBZ6DsQyu2Rn2UitFN,https://ipfs.io/ipfs/QmUZ6vrpCNZMoY4ZJjz7k9T95XRUwG9ijciLeuJD3zToSm,Green Plastic,Bamboo,Cedar,Summer Elm,Lemon,14,rock,day
20,6521,Bonsai #6521,https://ipfs.io/ipfs/QmWtm1ouwfXn2nujNiNemwr7ocpN4ukExmgnLpoSeDnPGN,https://ipfs.io/ipfs/QmSNjd5DaSQM3rTkPxxkXxqiY4QvLDY5u61jGskHt9bcxH,Red Terra Cotta,Bamboo,Yakisugi,Momo Maple,Persimmon,13,rock,night
21,6522,Bonsai #6522,https://ipfs.io/ipfs/QmcBUMnL9UF5MZ223ErFiLTBa5bsYoD4Rr3TDiyfVVMib1,https://ipfs.io/ipfs/QmVR2u8kE9H4kvSALVH5wkYNZPr3jk9dm8goMV1CbV7emq,Red Terra Cotta,None,Birch,Yakisugi Maple,Golden Apple,15,hydrangea,day
22,6523,Bonsai #6523,https://ipfs.io/ipfs/QmU2j6qcVvNRJgDw2W94oe3cgs64GVhf1cDSLLHmWotaEG,https://ipfs.io/ipfs/Qmf6JdMiztH3EaRsjgf88i84WWQqJV2bMBNyUKPMzgze1u,Blue Plastic,Bamboo,Birch,Momo Maple,Mutsu Apple,11,kerria,day
23,6524,Bonsai #6524,https://ipfs.io/ipfs/QmSLzLAvA8j8qSTqQt9kPNwVp7ZeNUx8bg841rwihjTBb1,https://ipfs.io/ipfs/Qmdnkhhn2cVExNc4ZHYeonUMUWhLuL5WTJP4aDCiQrfabt,Modern Ash,Golden Mantis,Elm,Summer Elm,Lemon,12,rock,night
24,6525,Bonsai #6525,https://ipfs.io/ipfs/QmP3bPeDd4bu86gBK4fygNYxaecUVxKhtQHcjAEWfCPBVp,https://ipfs.io/ipfs/QmasgF8q9FVy9TfaPB2NQpiCJMdNxMtMdvaoqZZohqUZ8v,Sunset Clay,Bamboo,Elm,Momo Maple,Lemon,8,kerria,day
25,6526,Bonsai #6526,https://ipfs.io/ipfs/QmRAzxJoy1HX1yybTqofM4Ew3LPvSKvpddivG7GZyRYUMu,https://ipfs.io/ipfs/QmS87ecPCh47NbDrrWwJsL34iE3rqyYqBtWM4KCRkgX1Fh,Modern Ash,Robin,Elm,Sakura,None,0,None,night
26,6527,Bonsai #6527,https://ipfs.io/ipfs/QmVNF9PLiVNNVi5SM2EtEfRNGKPyizyE6NTJhBgqwLNsFe,https://ipfs.io/ipfs/QmWF1uFNDkd6vbVd2teAdGxH4RgXhi7wqzCHTbK6brL41b,White Porcelain,Bamboo,Elm,Yakisugi Maple,None,0,hydrangea,night
27,6528,Bonsai #6528,https://ipfs.io/ipfs/QmNyQD8VTkd4Ri1ToVwhEoQ4fYuPCscph7B9St1yaPQwNF,https://ipfs.io/ipfs/QmVp8G5xViWwkZW8gmK9CrAb3UxNTnjN945kVB5vUnDXni,Midnight Clay,Golden Mantis,Wenge,Summer Elm,None,0,None,day
28,6529,Bonsai #6529,https://ipfs.io/ipfs/QmW6PT92rEVThNQEcmxLxQVwZgksBTVMG6qPPoRYEvTYb6,https://ipfs.io/ipfs/QmcTbK9n5mCShPto37RrvSE5GJTUyVWxknRAsTGyfWAkvf,Red Plastic,Magpie,Birch,Momo Maple,None,0,grass,day
29,6530,Bonsai #6530,https://ipfs.io/ipfs/QmPx2eManeYuzdFzDjpteGTd1LACjVgUt8dq1kKzAAVMR8,https://ipfs.io/ipfs/QmYNBPHbM96kvtSZ2tamhLji5UkdTYtB5W6RU9qUtENixg,Midnight Clay,Magpie,Yakisugi,Summer Simple,None,0,None,night
30,6531,Bonsai #6531,https://ipfs.io/ipfs/QmNbHKf76rKDhwNLfsLC8NaoGkziQvsTZwAiRcRpiiN5e7,https://ipfs.io/ipfs/QmcUurHtXHgyfVxgRm4wPT1UhQFLbLjdV7wg7eQjywAn2j,Blue Plastic,Mantis,Birch,Summer Elm,Cherry,13,None,day
31,6532,Bonsai #6532,https://ipfs.io/ipfs/Qmd8bzr2tsEuwWK1SfCuFAhHcY6odpPXBqZSunV7kXrDSk,https://ipfs.io/ipfs/QmbyhvakfjnyLu8ZUaLBNCG2ZkGa2CFTibfUVu7sr1WX1N,Blue Porcelain,Mantis,Birch,Winter Elm,Old Seed,11,rock,night
32,6533,Bonsai #6533,https://ipfs.io/ipfs/QmXTPyfFC8J2jnqYaSVfJSi8EgmrGvGEgn4mYFEJWk5U6q,https://ipfs.io/ipfs/QmVekxEUHKtbDBcGXUR7Lanry4KemWWZboPJKoz6qivY8h,Red Terra Cotta,Mantis,Golden,Momo Maple,Old Seed,16,rock,night
33,6534,Bonsai #6534,https://ipfs.io/ipfs/QmbALzVfc1Tx3kemMt1cq7usECtscVVwx6yypMNLQko2Uu,https://ipfs.io/ipfs/QmT32LvfCg5rajKg38YW2dbYyffNiCfP7eagsHi48sP4Zg,Modern Ash,Mantis,Elm,Sakura,None,0,None,day
34,6535,Bonsai #6535,https://ipfs.io/ipfs/Qmc2FwUPrQ5Hfi5d4KY47ExEPi3SKcXHEc9HgeVGN75RDu,https://ipfs.io/ipfs/QmRqRREGA9gXoj8Zu7y4hLen3JRGswdFbsMgGKtuoCGbEe,Modern White,Golden Mantis,Birch,Golden Maple,Young Seed,17,grass,night
35,6536,Bonsai #6536,https://ipfs.io/ipfs/QmcVqNvj7XFCo58tt92w8UWgCskbjN4qJWcNFqP8Yd25A3,https://ipfs.io/ipfs/QmUt6zhHyMycgYT9vkub7jUoGhwS8npsJWj3vsAiK2uZpH,Midnight Clay,None,Yakisugi,Winter Elm,Yakisugi Apple,12,rock,day
36,6537,Bonsai #6537,https://ipfs.io/ipfs/QmTxR4DBLQwAPQDU3CM51PtJSiHHrQcmiXTZ6qMZxNCZZp,https://ipfs.io/ipfs/QmSrWSCUxcjuf2ZsTJyj5fjjg2BqngGQDckTYhqejVpBEp,Red Plastic,Mantis,Birch,Winter Elm,Lemon,15,grass,night
37,6538,Bonsai #6538,https://ipfs.io/ipfs/QmUXaJp3paWSG3toeKKivBtsjLmzBz3uKHVQXZ6QF492GD,https://ipfs.io/ipfs/QmPMUTG9BzpMcGpg1wjyRp73EAEZzHGG6iXUGW7wyJgjNd,Blue Porcelain,Magpie,Elm,Fall Simple,None,0,rock,night
38,6539,Bonsai #6539,https://ipfs.io/ipfs/QmZmsij5mdFFsLcGVPyywJheZNcwJNQGmg1W9goSiZJbZj,https://ipfs.io/ipfs/QmTAuQ2GjkRpwccZ6TWJaZCbKrvoGZNsPLvc1VYa3JBHHj,Red Plastic,Bamboo,Cedar,Summer Simple,Cherry,13,grass,day
39,6540,Bonsai #6540,https://ipfs.io/ipfs/QmcrBtvSzJkyrdug3p3RfCd15MWVcGD6Zcv33gPCn6J2Q3,https://ipfs.io/ipfs/QmbHCCVXheZzN4EMdCQE2ux8ufWrFuBhGENhmYwEY3dNdv,Red Terra Cotta,None,Birch,Summer Elm,None,0,kerria,day
40,6541,Bonsai #6541,https://ipfs.io/ipfs/Qmf2vKWUKSCVUNHakijWBnAjAQiWrnKoiemTMQom2ES7c8,https://ipfs.io/ipfs/QmQhi1vZBS4RnNh5tkCE6VqGaVu2FAd1qJpTWkTMsYCfSU,Sunrise Clay,Golden Mantis,Cedar,Summer Elm,Lemon,18,None,night
41,6542,Bonsai #6542,https://ipfs.io/ipfs/Qma3n4ncZGLZQUB3geSZpkiUCd5tvphcbXwEahmjkJpocC,https://ipfs.io/ipfs/QmVVBRbnv4gB7N7ZZjx3vj5FMD24ovxS43mRTaB9gZmT7o,Elder Realm,Bamboo,Cedar,Red Maple,Lime,9,None,Space
42,6543,Bonsai #6543,https://ipfs.io/ipfs/QmbdqoLmdYSjEUAEgi4B852QZc4fcUsKj3Zqfncq6fH4KH,https://ipfs.io/ipfs/QmaYmSWks16aYBdTn4xHcrUX6Z9G6H2v3RiKreSpNG2M3g,Green Plastic,Bamboo,Elm,Summer Elm,Lemon,12,grass,day
43,6544,Bonsai #6544,https://ipfs.io/ipfs/QmYxLw2HVXWchZSEti8uBzzfRaMX9ApLJnYozDBSKr4rHx,https://ipfs.io/ipfs/QmevrGtDw8en4yC6KduLSQzZCQ9WtgkthsYJTeGacxMhX8,White Porcelain,Bamboo,Birch,Fall Simple,Lime,12,None,day
44,6545,Bonsai #6545,https://ipfs.io/ipfs/QmTbmFUyqe38Zzg6KgBXYmz5YBQjXMc9R4c1A8HAUpVL26,https://ipfs.io/ipfs/QmSCyCdtCsbARCUQPgFdnfhGWoCed1z5Rb29fg6HDwnggu,Blue Plastic,Mantis,Wenge,Winter Elm,None,0,rock,day
45,6546,Bonsai #6546,https://ipfs.io/ipfs/QmauRpnGVNRMoDRbRV7fVFzWwAgYMrvFbD3CkpPBAfTUu1,https://ipfs.io/ipfs/QmcF2uYtCSsibvK49ipbHZ2BQR7tbwRFCRaDttURAaDwFn,Yellow Plastic,Bamboo,Cedar,Summer Simple,None,0,rock,night
46,6547,Bonsai #6547,https://ipfs.io/ipfs/QmNNzogLw7JwABstEZpCHrSc99VkZ8VphGuGrhyCtkU97o,https://ipfs.io/ipfs/QmUF8yKj4U71gVw1FvwKsTXwTTT5NZgAUVfm84ADEPRa8a,Midnight Clay,Mantis,Birch,Fall Simple,None,0,None,day
47,6548,Bonsai #6548,https://ipfs.io/ipfs/QmSBGN61aoEe9pdJ79ppoLUhqYr1SQR63wv9EX1J3Ut938,https://ipfs.io/ipfs/QmWpvcsnq8MMSHQhxM6Yw28ZD9oBcqhBEEZJ3RUsQzf4oP,Green Plastic,Magpie,Birch,Sakura,None,0,rock,day
48,6549,Bonsai #6549,https://ipfs.io/ipfs/QmSZjZCjycZbFGSQJMgwqHbqbcyikwZmdgyd9m4E9BjRe3,https://ipfs.io/ipfs/QmUiEvxSsDDTand9hi7FRE1G3GuJhYdRntEEU4TogpCJAB,Blue Plastic,Bamboo,Yakisugi,Yakisugi Maple,None,0,None,day
49,6550,Bonsai #6550,https://ipfs.io/ipfs/QmUTpevicP37Cn2yiHzBdK11uUWYgjRrQ5JTpvhwc3tk9P,https://ipfs.io/ipfs/QmSiaTFJjayvPTwk28UX4DqFYh8UzNC2Vu1QcFq1tvGW8W,Green Plastic,Golden Mantis,Birch,Summer Elm,Yakisugi Apple,6,rock,day
